fecha_utc,tienda,tipo,pagina,url,metodo,http_status,bytes,titulo,productos,motivo,archivo_html
2026-09-26T12:02:56.296469+00:00,UruguayDigital Switch1,uruguaydigital,28,https://juegosdigitalesuruguay.com/categorias/nintendo-switch/juegos-nintendo-switch?pagina=28,playwright,200,334692,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_switch1/p28_playwright_http200.html
2026-09-26T12:03:01.467730+00:00,UruguayDigital Switch1,uruguaydigital,29,https://juegosdigitalesuruguay.com/categorias/nintendo-switch/juegos-nintendo-switch?pagina=29,playwright,200,334561,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_switch1/p29_playwright_http200.html
2026-09-26T12:03:06.667937+00:00,UruguayDigital Switch1,uruguaydigital,30,https://juegosdigitalesuruguay.com/categorias/nintendo-switch/juegos-nintendo-switch?pagina=30,playwright,200,334622,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_switch1/p30_playwright_http200.html
2026-09-26T12:03:13.538697+00:00,UruguayDigital Switch1,RESUMEN,,,,,,,0,SIN PRODUCTOS / REQUIERE PARSER,
2026-09-26T12:03:19.473628+00:00,UruguayDigital Switch2,uruguaydigital,1,https://www.juegosdigitalesuruguay.com/categorias/nintendo-switch-2,playwright,200,240510,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_switch2/p1_playwright_http200.html
2026-09-26T12:03:24.488252+00:00,UruguayDigital Switch2,uruguaydigital,2,https://www.juegosdigitalesuruguay.com/categorias/nintendo-switch-2?pagina=2,playwright,200,240651,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_switch2/p2_playwright_http200.html
2026-09-26T12:03:29.463905+00:00,UruguayDigital Switch2,uruguaydigital,3,https://www.juegosdigitalesuruguay.com/categorias/nintendo-switch-2?pagina=3,playwright,200,240653,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_switch2/p3_playwright_http200.html
2026-09-26T12:03:34.478473+00:00,UruguayDigital Switch2,uruguaydigital,4,https://www.juegosdigitalesuruguay.com/categorias/nintendo-switch-2?pagina=4,playwright,200,240547,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_switch2/p4_playwright_http200.html
2026-09-26T12:03:39.409477+00:00,UruguayDigital Switch2,uruguaydigital,5,https://www.juegosdigitalesuruguay.com/categorias/nintendo-switch-2?pagina=5,playwright,200,240648,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_switch2/p5_playwright_http200.html
2026-09-26T12:03:44.356900+00:00,UruguayDigital Switch2,uruguaydigital,6,https://www.juegosdigitalesuruguay.com/categorias/nintendo-switch-2?pagina=6,playwright,200,240653,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_switch2/p6_playwright_http200.html
2026-09-26T12:03:49.304225+00:00,UruguayDigital Switch2,uruguaydigital,7,https://www.juegosdigitalesuruguay.com/categorias/nintendo-switch-2?pagina=7,playwright,200,240611,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_switch2/p7_playwright_http200.html
2026-09-26T12:03:54.436685+00:00,UruguayDigital Switch2,uruguaydigital,8,https://www.juegosdigitalesuruguay.com/categorias/nintendo-switch-2?pagina=8,playwright,200,240596,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_switch2/p8_playwright_http200.html
2026-09-26T12:03:59.396931+00:00,UruguayDigital Switch2,uruguaydigital,9,https://www.juegosdigitalesuruguay.com/categorias/nintendo-switch-2?pagina=9,playwright,200,240651,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_switch2/p9_playwright_http200.html
2026-09-26T12:04:04.333602+00:00,UruguayDigital Switch2,uruguaydigital,10,https://www.juegosdigitalesuruguay.com/categorias/nintendo-switch-2?pagina=10,playwright,200,240648,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_switch2/p10_playwright_http200.html
2026-09-26T12:04:09.278273+00:00,UruguayDigital Switch2,uruguaydigital,11,https://www.juegosdigitalesuruguay.com/categorias/nintendo-switch-2?pagina=11,playwright,200,240596,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_switch2/p11_playwright_http200.html
2026-09-26T12:04:14.286683+00:00,UruguayDigital Switch2,uruguaydigital,12,https://www.juegosdigitalesuruguay.com/categorias/nintendo-switch-2?pagina=12,playwright,200,240648,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_switch2/p12_playwright_http200.html
2026-09-26T12:04:19.213458+00:00,UruguayDigital Switch2,uruguaydigital,13,https://www.juegosdigitalesuruguay.com/categorias/nintendo-switch-2?pagina=13,playwright,200,240550,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_switch2/p13_playwright_http200.html
2026-09-26T12:04:24.156454+00:00,UruguayDigital Switch2,uruguaydigital,14,https://www.juegosdigitalesuruguay.com/categorias/nintendo-switch-2?pagina=14,playwright,200,240648,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_switch2/p14_playwright_http200.html
2026-09-26T12:04:29.223057+00:00,UruguayDigital Switch2,uruguaydigital,15,https://www.juegosdigitalesuruguay.com/categorias/nintendo-switch-2?pagina=15,playwright,200,240648,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_switch2/p15_playwright_http200.html
2026-09-26T12:04:34.215800+00:00,UruguayDigital Switch2,uruguaydigital,16,https://www.juegosdigitalesuruguay.com/categorias/nintendo-switch-2?pagina=16,playwright,200,240648,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_switch2/p16_playwright_http200.html
2026-09-26T12:04:39.166093+00:00,UruguayDigital Switch2,uruguaydigital,17,https://www.juegosdigitalesuruguay.com/categorias/nintendo-switch-2?pagina=17,playwright,200,240653,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_switch2/p17_playwright_http200.html
2026-09-26T12:04:44.132580+00:00,UruguayDigital Switch2,uruguaydigital,18,https://www.juegosdigitalesuruguay.com/categorias/nintendo-switch-2?pagina=18,playwright,200,240648,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_switch2/p18_playwright_http200.html
2026-09-26T12:04:49.143306+00:00,UruguayDigital Switch2,uruguaydigital,19,https://www.juegosdigitalesuruguay.com/categorias/nintendo-switch-2?pagina=19,playwright,200,240651,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_switch2/p19_playwright_http200.html
2026-09-26T12:04:54.076366+00:00,UruguayDigital Switch2,uruguaydigital,20,https://www.juegosdigitalesuruguay.com/categorias/nintendo-switch-2?pagina=20,playwright,200,240648,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_switch2/p20_playwright_http200.html
2026-09-26T12:04:59.027719+00:00,UruguayDigital Switch2,uruguaydigital,21,https://www.juegosdigitalesuruguay.com/categorias/nintendo-switch-2?pagina=21,playwright,200,240651,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_switch2/p21_playwright_http200.html
2026-09-26T12:05:04.039627+00:00,UruguayDigital Switch2,uruguaydigital,22,https://www.juegosdigitalesuruguay.com/categorias/nintendo-switch-2?pagina=22,playwright,200,240611,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_switch2/p22_playwright_http200.html
2026-09-26T12:05:09.020979+00:00,UruguayDigital Switch2,uruguaydigital,23,https://www.juegosdigitalesuruguay.com/categorias/nintendo-switch-2?pagina=23,playwright,200,240648,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_switch2/p23_playwright_http200.html
2026-09-26T12:05:13.971267+00:00,UruguayDigital Switch2,uruguaydigital,24,https://www.juegosdigitalesuruguay.com/categorias/nintendo-switch-2?pagina=24,playwright,200,240547,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_switch2/p24_playwright_http200.html
2026-09-26T12:05:18.970644+00:00,UruguayDigital Switch2,uruguaydigital,25,https://www.juegosdigitalesuruguay.com/categorias/nintendo-switch-2?pagina=25,playwright,200,240653,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_switch2/p25_playwright_http200.html
2026-09-26T12:05:24.051578+00:00,UruguayDigital Switch2,uruguaydigital,26,https://www.juegosdigitalesuruguay.com/categorias/nintendo-switch-2?pagina=26,playwright,200,240648,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_switch2/p26_playwright_http200.html
2026-09-26T12:05:29.039032+00:00,UruguayDigital Switch2,uruguaydigital,27,https://www.juegosdigitalesuruguay.com/categorias/nintendo-switch-2?pagina=27,playwright,200,240596,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_switch2/p27_playwright_http200.html
2026-09-26T12:05:33.998056+00:00,UruguayDigital Switch2,uruguaydigital,28,https://www.juegosdigitalesuruguay.com/categorias/nintendo-switch-2?pagina=28,playwright,200,240648,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_switch2/p28_playwright_http200.html
2026-09-26T12:05:38.976549+00:00,UruguayDigital Switch2,uruguaydigital,29,https://www.juegosdigitalesuruguay.com/categorias/nintendo-switch-2?pagina=29,playwright,200,240611,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_switch2/p29_playwright_http200.html
2026-09-26T12:05:44.007731+00:00,UruguayDigital Switch2,uruguaydigital,30,https://www.juegosdigitalesuruguay.com/categorias/nintendo-switch-2?pagina=30,playwright,200,240681,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_switch2/p30_playwright_http200.html
2026-09-26T12:05:49.089419+00:00,UruguayDigital Switch2,RESUMEN,,,,,,,0,SIN PRODUCTOS / REQUIERE PARSER,
2026-09-26T12:05:54.744449+00:00,UruguayDigital Xbox One,uruguaydigital,1,https://juegosdigitalesuruguay.com/categorias/xbox/juegos-xbox-one,playwright,200,333161,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_xbox_one/p1_playwright_http200.html
2026-09-26T12:06:00.024018+00:00,UruguayDigital Xbox One,uruguaydigital,2,https://juegosdigitalesuruguay.com/categorias/xbox/juegos-xbox-one?pagina=2,playwright,200,333188,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_xbox_one/p2_playwright_http200.html
2026-09-26T12:06:05.382491+00:00,UruguayDigital Xbox One,uruguaydigital,3,https://juegosdigitalesuruguay.com/categorias/xbox/juegos-xbox-one?pagina=3,playwright,200,333225,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_xbox_one/p3_playwright_http200.html
2026-09-26T12:06:10.595261+00:00,UruguayDigital Xbox One,uruguaydigital,4,https://juegosdigitalesuruguay.com/categorias/xbox/juegos-xbox-one?pagina=4,playwright,200,333228,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_xbox_one/p4_playwright_http200.html
2026-09-26T12:06:16.221399+00:00,UruguayDigital Xbox One,uruguaydigital,5,https://juegosdigitalesuruguay.com/categorias/xbox/juegos-xbox-one?pagina=5,playwright,200,333173,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_xbox_one/p5_playwright_http200.html
2026-09-26T12:06:21.471869+00:00,UruguayDigital Xbox One,uruguaydigital,6,https://juegosdigitalesuruguay.com/categorias/xbox/juegos-xbox-one?pagina=6,playwright,200,333228,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_xbox_one/p6_playwright_http200.html
2026-09-26T12:06:26.822235+00:00,UruguayDigital Xbox One,uruguaydigital,7,https://juegosdigitalesuruguay.com/categorias/xbox/juegos-xbox-one?pagina=7,playwright,200,333230,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_xbox_one/p7_playwright_http200.html
2026-09-26T12:06:32.146220+00:00,UruguayDigital Xbox One,uruguaydigital,8,https://juegosdigitalesuruguay.com/categorias/xbox/juegos-xbox-one?pagina=8,playwright,200,333225,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_xbox_one/p8_playwright_http200.html
2026-09-26T12:06:37.406550+00:00,UruguayDigital Xbox One,uruguaydigital,9,https://juegosdigitalesuruguay.com/categorias/xbox/juegos-xbox-one?pagina=9,playwright,200,333230,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_xbox_one/p9_playwright_http200.html
2026-09-26T12:06:42.698610+00:00,UruguayDigital Xbox One,uruguaydigital,10,https://juegosdigitalesuruguay.com/categorias/xbox/juegos-xbox-one?pagina=10,playwright,200,333228,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_xbox_one/p10_playwright_http200.html
2026-09-26T12:06:47.928100+00:00,UruguayDigital Xbox One,uruguaydigital,11,https://juegosdigitalesuruguay.com/categorias/xbox/juegos-xbox-one?pagina=11,playwright,200,333233,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_xbox_one/p11_playwright_http200.html
2026-09-26T12:06:53.201832+00:00,UruguayDigital Xbox One,uruguaydigital,12,https://juegosdigitalesuruguay.com/categorias/xbox/juegos-xbox-one?pagina=12,playwright,200,333228,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_xbox_one/p12_playwright_http200.html
2026-09-26T12:06:58.521505+00:00,UruguayDigital Xbox One,uruguaydigital,13,https://juegosdigitalesuruguay.com/categorias/xbox/juegos-xbox-one?pagina=13,playwright,200,333233,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_xbox_one/p13_playwright_http200.html
2026-09-26T12:07:03.875843+00:00,UruguayDigital Xbox One,uruguaydigital,14,https://juegosdigitalesuruguay.com/categorias/xbox/juegos-xbox-one?pagina=14,playwright,200,333233,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_xbox_one/p14_playwright_http200.html
2026-09-26T12:07:09.098717+00:00,UruguayDigital Xbox One,uruguaydigital,15,https://juegosdigitalesuruguay.com/categorias/xbox/juegos-xbox-one?pagina=15,playwright,200,333127,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_xbox_one/p15_playwright_http200.html
2026-09-26T12:07:14.323856+00:00,UruguayDigital Xbox One,uruguaydigital,16,https://juegosdigitalesuruguay.com/categorias/xbox/juegos-xbox-one?pagina=16,playwright,200,333228,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_xbox_one/p16_playwright_http200.html
2026-09-26T12:07:19.457201+00:00,UruguayDigital Xbox One,uruguaydigital,17,https://juegosdigitalesuruguay.com/categorias/xbox/juegos-xbox-one?pagina=17,playwright,200,333231,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_xbox_one/p17_playwright_http200.html
2026-09-26T12:07:24.886187+00:00,UruguayDigital Xbox One,uruguaydigital,18,https://juegosdigitalesuruguay.com/categorias/xbox/juegos-xbox-one?pagina=18,playwright,200,333228,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_xbox_one/p18_playwright_http200.html
2026-09-26T12:07:30.141391+00:00,UruguayDigital Xbox One,uruguaydigital,19,https://juegosdigitalesuruguay.com/categorias/xbox/juegos-xbox-one?pagina=19,playwright,200,333090,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_xbox_one/p19_playwright_http200.html
2026-09-26T12:07:35.429438+00:00,UruguayDigital Xbox One,uruguaydigital,20,https://juegosdigitalesuruguay.com/categorias/xbox/juegos-xbox-one?pagina=20,playwright,200,333231,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_xbox_one/p20_playwright_http200.html
2026-09-26T12:07:40.746277+00:00,UruguayDigital Xbox One,uruguaydigital,21,https://juegosdigitalesuruguay.com/categorias/xbox/juegos-xbox-one?pagina=21,playwright,200,333228,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_xbox_one/p21_playwright_http200.html
2026-09-26T12:07:45.997950+00:00,UruguayDigital Xbox One,uruguaydigital,22,https://juegosdigitalesuruguay.com/categorias/xbox/juegos-xbox-one?pagina=22,playwright,200,333261,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_xbox_one/p22_playwright_http200.html
2026-09-26T12:07:51.160923+00:00,UruguayDigital Xbox One,uruguaydigital,23,https://juegosdigitalesuruguay.com/categorias/xbox/juegos-xbox-one?pagina=23,playwright,200,333231,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_xbox_one/p23_playwright_http200.html
2026-09-26T12:07:56.482637+00:00,UruguayDigital Xbox One,uruguaydigital,24,https://juegosdigitalesuruguay.com/categorias/xbox/juegos-xbox-one?pagina=24,playwright,200,333233,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_xbox_one/p24_playwright_http200.html
2026-09-26T12:08:01.702449+00:00,UruguayDigital Xbox One,uruguaydigital,25,https://juegosdigitalesuruguay.com/categorias/xbox/juegos-xbox-one?pagina=25,playwright,200,333261,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_xbox_one/p25_playwright_http200.html
2026-09-26T12:08:06.997511+00:00,UruguayDigital Xbox One,uruguaydigital,26,https://juegosdigitalesuruguay.com/categorias/xbox/juegos-xbox-one?pagina=26,playwright,200,333233,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_xbox_one/p26_playwright_http200.html
2026-09-26T12:08:12.219496+00:00,UruguayDigital Xbox One,uruguaydigital,27,https://juegosdigitalesuruguay.com/categorias/xbox/juegos-xbox-one?pagina=27,playwright,200,333233,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_xbox_one/p27_playwright_http200.html
2026-09-26T12:08:17.567643+00:00,UruguayDigital Xbox One,uruguaydigital,28,https://juegosdigitalesuruguay.com/categorias/xbox/juegos-xbox-one?pagina=28,playwright,200,333075,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_xbox_one/p28_playwright_http200.html
2026-09-26T12:08:22.963303+00:00,UruguayDigital Xbox One,uruguaydigital,29,https://juegosdigitalesuruguay.com/categorias/xbox/juegos-xbox-one?pagina=29,playwright,200,333176,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_xbox_one/p29_playwright_http200.html
2026-09-26T12:08:28.202335+00:00,UruguayDigital Xbox One,uruguaydigital,30,https://juegosdigitalesuruguay.com/categorias/xbox/juegos-xbox-one?pagina=30,playwright,200,333176,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_xbox_one/p30_playwright_http200.html
2026-09-26T12:08:35.014128+00:00,UruguayDigital Xbox One,RESUMEN,,,,,,,0,SIN PRODUCTOS / REQUIERE PARSER,
2026-09-26T12:08:40.128670+00:00,UruguayDigital Xbox XS,uruguaydigital,1,https://juegosdigitalesuruguay.com/categorias/xbox/juegos-xbox-series-xs,playwright,200,334105,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_xbox_xs/p1_playwright_http200.html
2026-09-26T12:08:45.534993+00:00,UruguayDigital Xbox XS,uruguaydigital,2,https://juegosdigitalesuruguay.com/categorias/xbox/juegos-xbox-series-xs?pagina=2,playwright,200,334132,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_xbox_xs/p2_playwright_http200.html
2026-09-26T12:08:50.839463+00:00,UruguayDigital Xbox XS,uruguaydigital,3,https://juegosdigitalesuruguay.com/categorias/xbox/juegos-xbox-series-xs?pagina=3,playwright,200,334169,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_xbox_xs/p3_playwright_http200.html
2026-09-26T12:08:56.176560+00:00,UruguayDigital Xbox XS,uruguaydigital,4,https://juegosdigitalesuruguay.com/categorias/xbox/juegos-xbox-series-xs?pagina=4,playwright,200,334132,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_xbox_xs/p4_playwright_http200.html
2026-09-26T12:09:01.584819+00:00,UruguayDigital Xbox XS,uruguaydigital,5,https://juegosdigitalesuruguay.com/categorias/xbox/juegos-xbox-series-xs?pagina=5,playwright,200,334174,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_xbox_xs/p5_playwright_http200.html
2026-09-26T12:09:07.144431+00:00,UruguayDigital Xbox XS,uruguaydigital,6,https://juegosdigitalesuruguay.com/categorias/xbox/juegos-xbox-series-xs?pagina=6,playwright,200,334172,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_xbox_xs/p6_playwright_http200.html
2026-09-26T12:09:12.423743+00:00,UruguayDigital Xbox XS,uruguaydigital,7,https://juegosdigitalesuruguay.com/categorias/xbox/juegos-xbox-series-xs?pagina=7,playwright,200,334169,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_xbox_xs/p7_playwright_http200.html
2026-09-26T12:09:17.710245+00:00,UruguayDigital Xbox XS,uruguaydigital,8,https://juegosdigitalesuruguay.com/categorias/xbox/juegos-xbox-series-xs?pagina=8,playwright,200,334117,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_xbox_xs/p8_playwright_http200.html
2026-09-26T12:09:22.974194+00:00,UruguayDigital Xbox XS,uruguaydigital,9,https://juegosdigitalesuruguay.com/categorias/xbox/juegos-xbox-series-xs?pagina=9,playwright,200,334202,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_xbox_xs/p9_playwright_http200.html
2026-09-26T12:09:28.423699+00:00,UruguayDigital Xbox XS,uruguaydigital,10,https://juegosdigitalesuruguay.com/categorias/xbox/juegos-xbox-series-xs?pagina=10,playwright,200,334172,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_xbox_xs/p10_playwright_http200.html
2026-09-26T12:09:33.672590+00:00,UruguayDigital Xbox XS,uruguaydigital,11,https://juegosdigitalesuruguay.com/categorias/xbox/juegos-xbox-series-xs?pagina=11,playwright,200,334172,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_xbox_xs/p11_playwright_http200.html
2026-09-26T12:09:38.983170+00:00,UruguayDigital Xbox XS,uruguaydigital,12,https://juegosdigitalesuruguay.com/categorias/xbox/juegos-xbox-series-xs?pagina=12,playwright,200,334172,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_xbox_xs/p12_playwright_http200.html
2026-09-26T12:09:44.366386+00:00,UruguayDigital Xbox XS,uruguaydigital,13,https://juegosdigitalesuruguay.com/categorias/xbox/juegos-xbox-series-xs?pagina=13,playwright,200,334175,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_xbox_xs/p13_playwright_http200.html
2026-09-26T12:09:49.563154+00:00,UruguayDigital Xbox XS,uruguaydigital,14,https://juegosdigitalesuruguay.com/categorias/xbox/juegos-xbox-series-xs?pagina=14,playwright,200,334120,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_xbox_xs/p14_playwright_http200.html
2026-09-26T12:09:54.977480+00:00,UruguayDigital Xbox XS,uruguaydigital,15,https://juegosdigitalesuruguay.com/categorias/xbox/juegos-xbox-series-xs?pagina=15,playwright,200,334172,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_xbox_xs/p15_playwright_http200.html
2026-09-26T12:10:00.254186+00:00,UruguayDigital Xbox XS,uruguaydigital,16,https://juegosdigitalesuruguay.com/categorias/xbox/juegos-xbox-series-xs?pagina=16,playwright,200,334120,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_xbox_xs/p16_playwright_http200.html
2026-09-26T12:10:05.531620+00:00,UruguayDigital Xbox XS,uruguaydigital,17,https://juegosdigitalesuruguay.com/categorias/xbox/juegos-xbox-series-xs?pagina=17,playwright,200,334177,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_xbox_xs/p17_playwright_http200.html
2026-09-26T12:10:10.956970+00:00,UruguayDigital Xbox XS,uruguaydigital,18,https://juegosdigitalesuruguay.com/categorias/xbox/juegos-xbox-series-xs?pagina=18,playwright,200,334177,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_xbox_xs/p18_playwright_http200.html
2026-09-26T12:10:16.208837+00:00,UruguayDigital Xbox XS,uruguaydigital,19,https://juegosdigitalesuruguay.com/categorias/xbox/juegos-xbox-series-xs?pagina=19,playwright,200,334120,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_xbox_xs/p19_playwright_http200.html
2026-09-26T12:10:21.397605+00:00,UruguayDigital Xbox XS,uruguaydigital,20,https://juegosdigitalesuruguay.com/categorias/xbox/juegos-xbox-series-xs?pagina=20,playwright,200,334172,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_xbox_xs/p20_playwright_http200.html
